DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
11-Oct-2021,13.8,13.95,13.05,13.85,9635,
12-Oct-2021,14.1,14.1,13.75,13.95,9858,
13-Oct-2021,14,14.5,13.65,13.75,12181,
17-Oct-2021,13.9,14.1,13.55,13.75,2735,
18-Oct-2021,14,14,13.4,13.4,6186,
19-Oct-2021,13.45,14,13.2,13.3,7686,
20-Oct-2021,13.3,13.5,12.7,13.1,9277,
21-Oct-2021,13.7,13.7,12.55,13.05,13632,
24-Oct-2021,13.35,13.4,12.5,12.95,7789,
25-Oct-2021,12.95,13.35,12.55,12.9,4708,
26-Oct-2021,12.5,13.35,12.5,13.2,4654,
27-Oct-2021,13.5,13.5,13,13.2,7301,
28-Oct-2021,13.5,13.5,12.6,12.7,6395,
31-Oct-2021,13.15,13.15,12.25,12.45,4828,
01-Nov-2021,13,13,12.25,12.5,4001,
02-Nov-2021,13.1,13.1,12.5,13.1,4994,
03-Nov-2021,13.7,13.7,12.55,13.2,937,
07-Nov-2021,13.2,13.5,12.75,12.95,23762,
08-Nov-2021,13.25,13.25,12.55,13,6789,
09-Nov-2021,13.4,13.4,12.6,12.95,6769,
10-Nov-2021,13.1,13.5,12.75,12.9,5053,
11-Nov-2021,13.3,13.3,12.6,13.1,10184,
14-Nov-2021,13.4,13.75,12.55,13.5,16786,
15-Nov-2021,13.7,13.7,13.2,13.55,2544,
16-Nov-2021,13.8,13.8,13,13.5,5640,
17-Nov-2021,13.75,13.75,13,13.4,4616,
21-Nov-2021,13.95,13.95,12.75,12.85,8573,
22-Nov-2021,13.45,13.45,12.6,13.25,2434,
23-Nov-2021,13.6,13.6,13,13.25,3562,
24-Nov-2021,13.25,13.55,12.9,13.1,3689,
25-Nov-2021,13.3,13.5,12.6,12.7,6533,
28-Nov-2021,13.3,13.3,12.25,12.7,5363,
29-Nov-2021,13.25,13.3,12.7,13.15,9024,
30-Nov-2021,13.3,13.45,12.7,12.9,2162,
01-Dec-2021,13.45,13.45,12.65,12.65,5880,
02-Dec-2021,12.9,13.25,12.1,13.25,22685,
05-Dec-2021,13.55,13.85,12.8,13.25,11219,
06-Dec-2021,13.85,13.85,12.8,13.5,21969,
07-Dec-2021,13,13.8,13,13.4,4206,
08-Dec-2021,14.2,14.2,12.6,13.45,15878,
09-Dec-2021,13.7,14,13.5,13.8,21054,
12-Dec-2021,14.8,14.8,13.8,14.25,30142,
13-Dec-2021,14.95,14.95,13.1,14.4,11066,
14-Dec-2021,15,15,13.7,13.9,15478,
15-Dec-2021,14.65,14.65,13.55,13.9,16894,
16-Dec-2021,14.25,14.25,12.9,13.7,10185,
19-Dec-2021,12.55,14.3,12.5,12.9,10123,
20-Dec-2021,13.8,14,12.95,13.9,14676,
21-Dec-2021,14.8,14.8,14,14.2,17254,
22-Dec-2021,14.65,14.65,13.05,14,12786,
23-Dec-2021,13.5,14,13.5,13.65,3985,
26-Dec-2021,14.6,14.6,13.2,14,7268,
27-Dec-2021,14.05,14.7,13.25,14.35,13131,
28-Dec-2021,14.65,14.85,14,14.5,20845,
29-Dec-2021,15,15,14.5,14.65,21362,
30-Dec-2021,15.4,15.8,14.85,15.65,80276,
02-Jan-2022,17.2,17.2,16.4,17.2,74816,
03-Jan-2022,18.8,18.9,18.05,18.9,123537,
04-Jan-2022,19.8,19.8,19.8,19.8,71463,
05-Jan-2022,20.75,20.75,20.75,20.75,36417,
06-Jan-2022,21.75,21.75,19.75,21.75,126888,
09-Jan-2022,22.8,22.8,22.8,22.8,16278,
10-Jan-2022,23.9,23.9,23.9,23.9,19724,
11-Jan-2022,25.05,25.05,22.75,25.05,258274,
12-Jan-2022,26.25,26.3,25.1,26.15,66606,
13-Jan-2022,26.15,26.15,24.85,24.85,38260,
16-Jan-2022,24,24,23.65,23.65,15259,
17-Jan-2022,22.5,23.1,22.5,22.5,34920,
18-Jan-2022,21.4,21.7,21.4,21.65,12497,
19-Jan-2022,20.6,22.7,20.6,22.7,28252,
20-Jan-2022,23.5,23.5,21.6,21.65,12671,
23-Jan-2022,22.65,22.65,20.6,20.6,11186,
24-Jan-2022,19.6,20.2,19.6,19.6,13388,
26-Jan-2022,18.65,19.25,18.65,18.75,9597,
27-Jan-2022,19.15,19.6,18.05,18.9,14180,
30-Jan-2022,18,19.55,18,18.65,12294,
31-Jan-2022,19,19,17.75,17.85,15758,
01-Feb-2022,18.25,18.7,18,18.7,10983,
02-Feb-2022,19,19.6,19,19.6,4268,
03-Feb-2022,20.5,20.55,20.5,20.55,9816,
06-Feb-2022,21.55,21.55,19.55,19.7,12808,
07-Feb-2022,20.5,20.5,19,19.45,7497,
08-Feb-2022,19,20.4,18.5,18.75,12379,
09-Feb-2022,18.75,18.95,17.85,18.8,11219,
10-Feb-2022,18.8,18.8,17.9,17.9,4663,
13-Feb-2022,17.05,17.55,17.05,17.25,3278,
14-Feb-2022,17.25,17.9,16.4,16.7,3205,
15-Feb-2022,16.75,17.45,16,16.65,2847,
16-Feb-2022,16.65,17.15,16.15,16.45,3097,
17-Feb-2022,17,17.25,16.05,16.15,3754,
20-Feb-2022,16.15,16.95,15.4,16.5,7200,
21-Feb-2022,16.55,16.55,15.7,16.15,5375,
22-Feb-2022,16.4,16.4,15.35,16.2,2100,
23-Feb-2022,15.9,15.9,15.4,15.4,2779,
24-Feb-2022,15.75,15.75,14.65,14.85,4250,
27-Feb-2022,14.65,15.55,14.15,15.55,5563,
01-Mar-2022,15.9,16.15,14.8,15.5,8318,
02-Mar-2022,15,16,15,15.5,3129,
03-Mar-2022,15.85,16.25,14.75,15.6,3123,
06-Mar-2022,15.6,15.85,14.9,15.05,3548,
07-Mar-2022,15.35,15.8,15.05,15.25,1144,
08-Mar-2022,16,16,15.75,15.9,3682,
09-Mar-2022,16.25,16.65,15.5,16.45,4631,
10-Mar-2022,16.6,17.25,15.65,16.2,3524,
13-Mar-2022,16.2,17,15.85,16.5,3827,
14-Mar-2022,16.6,16.6,16.05,16.05,3505,
15-Mar-2022,16.05,16.8,16.05,16.5,3422,
16-Mar-2022,16.5,16.5,16.3,16.3,2686,
20-Mar-2022,16.9,16.9,15.55,15.7,10981,
21-Mar-2022,15.55,16.3,15.55,16,2627,
22-Mar-2022,15.7,15.7,15.2,15.6,12822,
23-Mar-2022,15.9,15.9,14.95,15.45,3632,
24-Mar-2022,15.35,15.5,14.7,15,5616,
27-Mar-2022,15,15.55,14.4,15.45,3558,
28-Mar-2022,14.75,16,14.75,15.15,13785,
