DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
19-Dec-2021,1346,1376,1311,1370.35,373519,
20-Dec-2021,1379.9,1391.95,1328.05,1385.45,180572,
21-Dec-2021,1395.95,1428,1378.4,1419,140406,
22-Dec-2021,1402.65,1436.95,1402.65,1416.95,77277,
23-Dec-2021,1414.7,1414.7,1383.05,1407.2,35966,
26-Dec-2021,1396,1421.3,1391.7,1412.75,26009,
27-Dec-2021,1419.85,1443.9,1415.15,1429.65,83502,
28-Dec-2021,1420.55,1438.95,1408.5,1421.35,47990,
29-Dec-2021,1426.95,1430.85,1403.95,1417.15,29786,
30-Dec-2021,1424.25,1454.4,1406,1419.65,50175,
02-Jan-2022,1410,1469.8,1399.05,1449.25,140346,
03-Jan-2022,1455.65,1490.5,1447,1470.95,101848,
04-Jan-2022,1478.35,1539.8,1473.4,1514.1,78929,
05-Jan-2022,1514,1540,1485,1500,33334,
06-Jan-2022,1501,1528.7,1497.6,1520.1,28058,
09-Jan-2022,1527.75,1555.75,1520,1537.3,45661,
10-Jan-2022,1540,1595,1536.2,1574.3,69239,
11-Jan-2022,1598,1617.95,1550.75,1574.2,53893,
12-Jan-2022,1597,1604.95,1552,1586.2,59859,
13-Jan-2022,1600,1645,1566.95,1636,79263,
16-Jan-2022,1650.2,1666.45,1608.3,1633.75,32411,
17-Jan-2022,1614,1641.65,1521.05,1540.4,295403,
18-Jan-2022,1540,1610,1534,1595.45,50746,
19-Jan-2022,1580,1645,1569,1630.75,45425,
20-Jan-2022,1630,1650.5,1585.25,1628.7,53260,
23-Jan-2022,1628.7,1630.5,1511.45,1526.1,84869,
24-Jan-2022,1501.55,1563.9,1459,1514.2,103349,
26-Jan-2022,1521.8,1539.8,1487.25,1523.15,81763,
27-Jan-2022,1530.8,1582,1509.35,1523.35,23181,
30-Jan-2022,1531,1608.9,1525.35,1601.2,53707,
31-Jan-2022,1609.25,1625.65,1592,1605.2,31631,
01-Feb-2022,1591.1,1637,1559.45,1622.8,31534,
02-Feb-2022,1675.05,1687,1625.9,1638.8,130671,
03-Feb-2022,1653,1680.9,1634,1657.5,115974,
06-Feb-2022,1686,1704.9,1661,1680.6,59667,
07-Feb-2022,1690,1692.25,1637.85,1680,74887,
08-Feb-2022,1688.4,1695,1656.45,1688.45,33905,
09-Feb-2022,1695,1695,1640,1673.6,41324,
10-Feb-2022,1613.35,1673.2,1590,1609.5,31209,
13-Feb-2022,1600,1629.55,1504.95,1542.6,138704,
14-Feb-2022,1594,1613.9,1512.7,1576.35,66529,
15-Feb-2022,1566.25,1665,1560,1621.7,44272,
